# Time step:                0.000010
# Total time (years):      20.000000
# Jupiter-Sun mass ratio:   0.950000
# Earth-Sun mass ratio:     0.000003
#
#        t          x_earth       y_earth      x_jupiter     y_jupiter       x_sun         y_sun
     0.0860000     0.8451685     0.5265118     4.9444436     0.2547101
     0.0870000     0.8420479     0.5319934     4.9443043     0.2576694
     0.0880000     0.8388959     0.5374535     4.9441634     0.2606287
     0.0890000     0.8357127     0.5428921     4.9440209     0.2635878
     0.0900000     0.8324983     0.5483089     4.9438768     0.2665469
     0.0910000     0.8292529     0.5537037     4.9437311     0.2695059
     0.0920000     0.8259767     0.5590763     4.9435838     0.2724648
     0.0930000     0.8226698     0.5644265     4.9434348     0.2754236
     0.0940000     0.8193324     0.5697540     4.9432843     0.2783823
     0.0950000     0.8159647     0.5750588     4.9431322     0.2813409
     0.0960000     0.8125667     0.5803407     4.9429784     0.2842995
     0.0970000     0.8091388     0.5855993     4.9428230     0.2872579
     0.0980000     0.8056809     0.5908346     4.9426661     0.2902163
     0.0990000     0.8021933     0.5960464     4.9425075     0.2931745
     0.1000000     0.7986762     0.6012344     4.9423473     0.2961327
     0.1010000     0.7951297     0.6063985     4.9421855     0.2990908
     0.1020000     0.7915539     0.6115385     4.9420221     0.3020487
     0.1030000     0.7879491     0.6166542     4.9418571     0.3050066
     0.1040000     0.7843154     0.6217455     4.9416905     0.3079644
     0.1050000     0.7806529     0.6268121     4.9415223     0.3109220
     0.1060000     0.7769619     0.6318538     4.9413524     0.3138796
     0.1070000     0.7732425     0.6368706     4.9411810     0.3168371
     0.1080000     0.7694949     0.6418622     4.9410080     0.3197944
     0.1090000     0.7657192     0.6468285     4.9408333     0.3227517
     0.1100000     0.7619156     0.6517692     4.9406570     0.3257089
     0.1110000     0.7580843     0.6566843     4.9404792     0.3286659
     0.1120000     0.7542255     0.6615735     4.9402997     0.3316229
     0.1130000     0.7503393     0.6664366     4.9401186     0.3345797
     0.1140000     0.7464259     0.6712736     4.9399360     0.3375364
     0.1150000     0.7424855     0.6760842     4.9397517     0.3404930
     0.1160000     0.7385182     0.6808682     4.9395658     0.3434495
     0.1170000     0.7345243     0.6856256     4.9393783     0.3464059
     0.1180000     0.7305040     0.6903561     4.9391892     0.3493622
     0.1190000     0.7264573     0.6950596     4.9389984     0.3523184
     0.1200000     0.7223844     0.6997360     4.9388061     0.3552744
     0.1210000     0.7182857     0.7043850     4.9386122     0.3582304
     0.1220000     0.7141611     0.7090065     4.9384167     0.3611862
     0.1230000     0.7100110     0.7136004     4.9382195     0.3641419
     0.1240000     0.7058355     0.7181665     4.9380208     0.3670975
     0.1250000     0.7016348     0.7227047     4.9378204     0.3700530
     0.1260000     0.6974090     0.7272148     4.9376185     0.3730083
     0.1270000     0.6931584     0.7316966     4.9374149     0.3759635
     0.1280000     0.6888831     0.7361500     4.9372097     0.3789186
     0.1290000     0.6845833     0.7405750     4.9370030     0.3818736
     0.1300000     0.6802593     0.7449712     4.9367946     0.3848285
     0.1310000     0.6759111     0.7493386     4.9365846     0.3877832
     0.1320000     0.6715390     0.7536771     4.9363730     0.3907378
     0.1330000     0.6671432     0.7579865     4.9361598     0.3936923
     0.1340000     0.6627238     0.7622666     4.9359450     0.3966466
     0.1350000     0.6582811     0.7665174     4.9357286     0.3996009
     0.1360000     0.6538152     0.7707386     4.9355106     0.4025549
     0.1370000     0.6493263     0.7749302     4.9352910     0.4055089
     0.1380000     0.6448146     0.7790920     4.9350698     0.4084627
     0.1390000     0.6402804     0.7832240     4.9348469     0.4114164
     0.1400000     0.6357237     0.7873258     4.9346225     0.4143700
     0.1410000     0.6311448     0.7913975     4.9343965     0.4173234
     0.1420000     0.6265439     0.7954389     4.9341689     0.4202767
     0.1430000     0.6219212     0.7994499     4.9339396     0.4232299
     0.1440000     0.6172768     0.8034304     4.9337088     0.4261829
     0.1450000     0.6126110     0.8073801     4.9334763     0.4291358
     0.1460000     0.6079240     0.8112991     4.9332423     0.4320885
     0.1470000     0.6032159     0.8151872     4.9330066     0.4350411
     0.1480000     0.5984870     0.8190442     4.9327694     0.4379936
     0.1490000     0.5937373     0.8228701     4.9325305     0.4409459
     0.1500000     0.5889673     0.8266647     4.9322900     0.4438980
     0.1510000     0.5841769     0.8304279     4.9320480     0.4468501
     0.1520000     0.5793665     0.8341597     4.9318043     0.4498019
     0.1530000     0.5745362     0.8378598     4.9315590     0.4527537
     0.1540000     0.5696862     0.8415282     4.9313121     0.4557053
     0.1550000     0.5648168     0.8451648     4.9310637     0.4586567
     0.1560000     0.5599280     0.8487694     4.9308136     0.4616080
     0.1570000     0.5550202     0.8523420     4.9305619     0.4645591
     0.1580000     0.5500935     0.8558825     4.9303086     0.4675101
     0.1590000     0.5451481     0.8593907     4.9300537     0.4704610
     0.1600000     0.5401842     0.8628665     4.9297972     0.4734117
     0.1610000     0.5352020     0.8663099     4.9295391     0.4763622
     0.1620000     0.5302017     0.8697207     4.9292794     0.4793126
     0.1630000     0.5251836     0.8730989     4.9290181     0.4822628
     0.1640000     0.5201477     0.8764443     4.9287552     0.4852128
     0.1650000     0.5150943     0.8797568     4.9284907     0.4881628
     0.1660000     0.5100237     0.8830364     4.9282246     0.4911125
     0.1670000     0.5049360     0.8862830     4.9279569     0.4940621
     0.1680000     0.4998314     0.8894964     4.9276876     0.4970115
     0.1690000     0.4947101     0.8926766     4.9274167     0.4999608
     0.1700000     0.4895723     0.8958235     4.9271442     0.5029099
     0.1710000     0.4844182     0.8989370     4.9268701     0.5058588
     0.1720000     0.4792481     0.9020169     4.9265944     0.5088076
     0.1730000     0.4740620     0.9050633     4.9263171     0.5117562
     0.1740000     0.4688603     0.9080761     4.9260381     0.5147047
     0.1750000     0.4636431     0.9110550     4.9257576     0.5176529
     0.1760000     0.4584107     0.9140002     4.9254755     0.5206010
     0.1770000     0.4531632     0.9169114     4.9251918     0.5235490
     0.1780000     0.4479008     0.9197886     4.9249065     0.5264967
     0.1790000     0.4426237     0.9226318     4.9246196     0.5294443
     0.1800000     0.4373322     0.9254408     4.9243310     0.5323918
     0.1810000     0.4320264     0.9282156     4.9240409     0.5353390
     0.1820000     0.4267066     0.9309560     4.9237492     0.5382861
     0.1830000     0.4213729     0.9336621     4.9234559     0.5412330
     0.1840000     0.4160256     0.9363338     4.9231610     0.5441797
     0.1850000     0.4106648     0.9389709     4.9228645     0.5471263
     0.1860000     0.4052908     0.9415734     4.9225664     0.5500727
     0.1870000     0.3999037     0.9441412     4.9222666     0.5530189
     0.1880000     0.3945038     0.9466744     4.9219653     0.5559649
     0.1890000     0.3890913     0.9491727     4.9216624     0.5589107
     0.1900000     0.3836664     0.9516361     4.9213579     0.5618564
     0.1910000     0.3782292     0.9540646     4.9210518     0.5648018
     0.1920000     0.3727801     0.9564582     4.9207441     0.5677471
     0.1930000     0.3673191     0.9588166     4.9204348     0.5706922
     0.1940000     0.3618465     0.9611399     4.9201239     0.5736371
     0.1950000     0.3563625     0.9634281     4.9198114     0.5765819
     0.1960000     0.3508673     0.9656810     4.9194973     0.5795264
     0.1970000     0.3453611     0.9678986     4.9191816     0.5824708
     0.1980000     0.3398441     0.9700809     4.9188643     0.5854149
     0.1990000     0.3343166     0.9722277     4.9185454     0.5883589
     0.2000000     0.3287787     0.9743391     4.9182249     0.5913027
     0.2010000     0.3232305     0.9764150     4.9179028     0.5942463
     0.2020000     0.3176725     0.9784553     4.9175791     0.5971897
     0.2030000     0.3121046     0.9804599     4.9172539     0.6001329
     0.2040000     0.3065272     0.9824289     4.9169270     0.6030759
     0.2050000     0.3009405     0.9843621     4.9165985     0.6060187
     0.2060000     0.2953445     0.9862596     4.9162684     0.6089613
     0.2070000     0.2897397     0.9881213     4.9159368     0.6119038
     0.2080000     0.2841261     0.9899471     4.9156035     0.6148460
     0.2090000     0.2785040     0.9917369     4.9152686     0.6177880
     0.2100000     0.2728735     0.9934908     4.9149322     0.6207298
     0.2110000     0.2672349     0.9952088     4.9145941     0.6236715
     0.2120000     0.2615884     0.9968906     4.9142545     0.6266129
     0.2130000     0.2559342     0.9985364     4.9139132     0.6295541
     0.2140000     0.2502724     1.0001461     4.9135704     0.6324951
     0.2150000     0.2446034     1.0017196     4.9132260     0.6354359
     0.2160000     0.2389272     1.0032568     4.9128799     0.6383765
     0.2170000     0.2332442     1.0047579     4.9125323     0.6413169
     0.2180000     0.2275544     1.0062227     4.9121831     0.6442571
     0.2190000     0.2218582     1.0076511     4.9118323     0.6471970
     0.2200000     0.2161557     1.0090432     4.9114799     0.6501368
     0.2210000     0.2104471     1.0103990     4.9111259     0.6530764
     0.2220000     0.2047326     1.0117183     4.9107703     0.6560157
     0.2230000     0.1990125     1.0130012     4.9104131     0.6589548
     0.2240000     0.1932869     1.0142476     4.9100543     0.6618937
     0.2250000     0.1875560     1.0154575     4.9096939     0.6648324
     0.2260000     0.1818201     1.0166309     4.9093319     0.6677709
     0.2270000     0.1760793     1.0177677     4.9089684     0.6707092
     0.2280000     0.1703339     1.0188679     4.9086032     0.6736472
     0.2290000     0.1645840     1.0199315     4.9082364     0.6765851
     0.2300000     0.1588299     1.0209585     4.9078681     0.6795227
     0.2310000     0.1530718     1.0219489     4.9074981     0.6824601
     0.2320000     0.1473098     1.0229025     4.9071266     0.6853972
     0.2330000     0.1415442     1.0238195     4.9067535     0.6883342
     0.2340000     0.1357752     1.0246997     4.9063788     0.6912709
     0.2350000     0.1300030     1.0255432     4.9060025     0.6942074
     0.2360000     0.1242277     1.0263499     4.9056246     0.6971437
     0.2370000     0.1184497     1.0271198     4.9052451     0.7000797
     0.2380000     0.1126690     1.0278529     4.9048640     0.7030156
     0.2390000     0.1068859     1.0285493     4.9044813     0.7059511
     0.2400000     0.1011007     1.0292088     4.9040970     0.7088865
     0.2410000     0.0953134     1.0298314     4.9037112     0.7118216
     0.2420000     0.0895244     1.0304172     4.9033237     0.7147565
     0.2430000     0.0837338     1.0309661     4.9029347     0.7176912
     0.2440000     0.0779417     1.0314782     4.9025440     0.7206256
     0.2450000     0.0721486     1.0319533     4.9021518     0.7235598
     0.2460000     0.0663544     1.0323916     4.9017580     0.7264938
     0.2470000     0.0605595     1.0327929     4.9013626     0.7294275
     0.2480000     0.0547639     1.0331573     4.9009656     0.7323610
     0.2490000     0.0489681     1.0334848     4.9005670     0.7352943
     0.2500000     0.0431720     1.0337753     4.9001668     0.7382273
     0.2510000     0.0373761     1.0340289     4.8997651     0.7411601
     0.2520000     0.0315803     1.0342456     4.8993617     0.7440926
     0.2530000     0.0257850     1.0344253     4.8989567     0.7470249
     0.2540000     0.0199904     1.0345681     4.8985502     0.7499570
     0.2550000     0.0141966     1.0346739     4.8981421     0.7528888
     0.2560000     0.0084039     1.0347427     4.8977324     0.7558204
     0.2570000     0.0026124     1.0347746     4.8973211     0.7587517
     0.2580000    -0.0031776     1.0347695     4.8969082     0.7616828
     0.2590000    -0.0089659     1.0347275     4.8964937     0.7646136
     0.2600000    -0.0147524     1.0346485     4.8960776     0.7675442
     0.2610000    -0.0205368     1.0345326     4.8956600     0.7704745
     0.2620000    -0.0263189     1.0343797     4.8952407     0.7734046
     0.2630000    -0.0320985     1.0341899     4.8948199     0.7763344
     0.2640000    -0.0378755     1.0339631     4.8943975     0.7792640
     0.2650000    -0.0436495     1.0336995     4.8939735     0.7821933
     0.2660000    -0.0494205     1.0333988     4.8935479     0.7851224
     0.2670000    -0.0551882     1.0330613     4.8931207     0.7880512
     0.2680000    -0.0609524     1.0326869     4.8926920     0.7909798
     0.2690000    -0.0667129     1.0322755     4.8922616     0.7939081
     0.2700000    -0.0724695     1.0318273     4.8918297     0.7968362
     0.2710000    -0.0782220     1.0313422     4.8913961     0.7997639
     0.2720000    -0.0839701     1.0308202     4.8909610     0.8026915
     0.2730000    -0.0897138     1.0302613     4.8905243     0.8056188
     0.2740000    -0.0954528     1.0296657     4.8900861     0.8085458
     0.2750000    -0.1011868     1.0290332     4.8896462     0.8114725
     0.2760000    -0.1069158     1.0283638     4.8892047     0.8143990
     0.2770000    -0.1126394     1.0276577     4.8887617     0.8173252
     0.2780000    -0.1183575     1.0269148     4.8883171     0.8202512
     0.2790000    -0.1240699     1.0261351     4.8878709     0.8231769
     0.2800000    -0.1297764     1.0253187     4.8874231     0.8261023
     0.2810000    -0.1354767     1.0244656     4.8869737     0.8290274
     0.2820000    -0.1411707     1.0235758     4.8865227     0.8319523
     0.2830000    -0.1468582     1.0226492     4.8860702     0.8348769
     0.2840000    -0.1525389     1.0216860     4.8856161     0.8378013
     0.2850000    -0.1582127     1.0206862     4.8851604     0.8407254
     0.2860000    -0.1638793     1.0196497     4.8847031     0.8436492
     0.2870000    -0.1695387     1.0185767     4.8842442     0.8465727
     0.2880000    -0.1751904     1.0174670     4.8837837     0.8494960
     0.2890000    -0.1808344     1.0163208     4.8833217     0.8524189
     0.2900000    -0.1864705     1.0151381     4.8828580     0.8553416
     0.2910000    -0.1920984     1.0139189     4.8823928     0.8582641
     0.2920000    -0.1977180     1.0126633     4.8819260     0.8611862
     0.2930000    -0.2033290     1.0113712     4.8814577     0.8641081
     0.2940000    -0.2089312     1.0100426     4.8809877     0.8670297
     0.2950000    -0.2145245     1.0086778     4.8805162     0.8699510
     0.2960000    -0.2201086     1.0072765     4.8800431     0.8728720
     0.2970000    -0.2256834     1.0058389     4.8795684     0.8757928
     0.2980000    -0.2312486     1.0043651     4.8790921     0.8787132
     0.2990000    -0.2368040     1.0028550     4.8786142     0.8816334
     0.3000000    -0.2423494     1.0013087     4.8781348     0.8845533
     0.3010000    -0.2478846     0.9997261     4.8776538     0.8874729
     0.3020000    -0.2534095     0.9981075     4.8771711     0.8903922
     0.3030000    -0.2589238     0.9964527     4.8766870     0.8933112
     0.3040000    -0.2644273     0.9947619     4.8762012     0.8962300
     0.3050000    -0.2699198     0.9930350     4.8757139     0.8991484
     0.3060000    -0.2754011     0.9912721     4.8752249     0.9020666
     0.3070000    -0.2808710     0.9894732     4.8747344     0.9049844
     0.3080000    -0.2863293     0.9876385     4.8742424     0.9079020
     0.3090000    -0.2917758     0.9857678     4.8737487     0.9108193
     0.3100000    -0.2972103     0.9838613     4.8732535     0.9137363
     0.3110000    -0.3026326     0.9819190     4.8727566     0.9166529
     0.3120000    -0.3080425     0.9799410     4.8722582     0.9195693
     0.3130000    -0.3134397     0.9779272     4.8717583     0.9224854
     0.3140000    -0.3188241     0.9758778     4.8712567     0.9254012
     0.3150000    -0.3241956     0.9737928     4.8707536     0.9283167
     0.3160000    -0.3295537     0.9716722     4.8702489     0.9312319
     0.3170000    -0.3348985     0.9695161     4.8697426     0.9341468
     0.3180000    -0.3402296     0.9673245     4.8692348     0.9370614
     0.3190000    -0.3455469     0.9650975     4.8687253     0.9399757
     0.3200000    -0.3508501     0.9628351     4.8682143     0.9428896
     0.3210000    -0.3561391     0.9605373     4.8677017     0.9458033
     0.3220000    -0.3614136     0.9582043     4.8671876     0.9487167
     0.3230000    -0.3666735     0.9558361     4.8666718     0.9516297
     0.3240000    -0.3719185     0.9534327     4.8661545     0.9545425
     0.3250000    -0.3771485     0.9509942     4.8656356     0.9574549
     0.3260000    -0.3823632     0.9485206     4.8651151     0.9603671
     0.3270000    -0.3875624     0.9460120     4.8645931     0.9632789
     0.3280000    -0.3927459     0.9434685     4.8640695     0.9661904
     0.3290000    -0.3979135     0.9408901     4.8635443     0.9691016
     0.3300000    -0.4030651     0.9382768     4.8630175     0.9720125
     0.3310000    -0.4082004     0.9356288     4.8624892     0.9749231
     0.3320000    -0.4133191     0.9329461     4.8619593     0.9778333
     0.3330000    -0.4184212     0.9302287     4.8614278     0.9807433
     0.3340000    -0.4235063     0.9274767     4.8608947     0.9836529
     0.3350000    -0.4285743     0.9246902     4.8603601     0.9865622
     0.3360000    -0.4336250     0.9218692     4.8598239     0.9894712
     0.3370000    -0.4386582     0.9190138     4.8592861     0.9923798
     0.3380000    -0.4436737     0.9161240     4.8587468     0.9952882
     0.3390000    -0.4486712     0.9132000     4.8582058     0.9981962
     0.3400000    -0.4536505     0.9102418     4.8576633     1.0011039
     0.3410000    -0.4586115     0.9072495     4.8571193     1.0040113
     0.3420000    -0.4635540     0.9042231     4.8565736     1.0069183
     0.3430000    -0.4684776     0.9011627     4.8560264     1.0098250
     0.3440000    -0.4733823     0.8980683     4.8554776     1.0127314
     0.3450000    -0.4782678     0.8949401     4.8549273     1.0156375
     0.3460000    -0.4831340     0.8917781     4.8543754     1.0185432
     0.3470000    -0.4879805     0.8885825     4.8538219     1.0214486
     0.3480000    -0.4928072     0.8853531     4.8532668     1.0243537
     0.3490000    -0.4976139     0.8820902     4.8527102     1.0272585
     0.3500000    -0.5024004     0.8787938     4.8521520     1.0301629
     0.3510000    -0.5071665     0.8754640     4.8515922     1.0330670
     0.3520000    -0.5119119     0.8721009     4.8510309     1.0359707
     0.3530000    -0.5166365     0.8687045     4.8504679     1.0388741
     0.3540000    -0.5213400     0.8652750     4.8499035     1.0417772
     0.3550000    -0.5260223     0.8618123     4.8493374     1.0446799
     0.3560000    -0.5306831     0.8583167     4.8487698     1.0475823
     0.3570000    -0.5353222     0.8547881     4.8482006     1.0504844
     0.3580000    -0.5399394     0.8512266     4.8476299     1.0533861
     0.3590000    -0.5445346     0.8476324     4.8470575     1.0562875
     0.3600000    -0.5491074     0.8440056     4.8464836     1.0591886
     0.3610000    -0.5536577     0.8403461     4.8459082     1.0620893
     0.3620000    -0.5581852     0.8366542     4.8453312     1.0649896
     0.3630000    -0.5626898     0.8329298     4.8447526     1.0678896
     0.3640000    -0.5671713     0.8291731     4.8441724     1.0707893
     0.3650000    -0.5716294     0.8253842     4.8435907     1.0736886
     0.3660000    -0.5760640     0.8215631     4.8430074     1.0765876
     0.3670000    -0.5804747     0.8177100     4.8424226     1.0794862
     0.3680000    -0.5848615     0.8138250     4.8418361     1.0823845
     0.3690000    -0.5892240     0.8099081     4.8412482     1.0852824
     0.3700000    -0.5935621     0.8059594     4.8406586     1.0881800
     0.3710000    -0.5978756     0.8019791     4.8400675     1.0910772
     0.3720000    -0.6021643     0.7979672     4.8394748     1.0939741
     0.3730000    -0.6064279     0.7939238     4.8388806     1.0968706
     0.3740000    -0.6106662     0.7898491     4.8382848     1.0997667
     0.3750000    -0.6148791     0.7857431     4.8376874     1.1026626
     0.3760000    -0.6190662     0.7816060     4.8370885     1.1055580
     0.3770000    -0.6232275     0.7774378     4.8364880     1.1084531
     0.3780000    -0.6273626     0.7732386     4.8358859     1.1113478
     0.3790000    -0.6314714     0.7690087     4.8352823     1.1142422
     0.3800000    -0.6355536     0.7647479     4.8346771     1.1171362
     0.3810000    -0.6396091     0.7604566     4.8340703     1.1200299
     0.3820000    -0.6436375     0.7561347     4.8334620     1.1229232
     0.3830000    -0.6476388     0.7517824     4.8328522     1.1258161
     0.3840000    -0.6516127     0.7473999     4.8322407     1.1287087
     0.3850000    -0.6555590     0.7429871     4.8316277     1.1316009
     0.3860000    -0.6594774     0.7385443     4.8310132     1.1344927
     0.3870000    -0.6633678     0.7340716     4.8303971     1.1373842
     0.3880000    -0.6672298     0.7295690     4.8297794     1.1402753
     0.3890000    -0.6710634     0.7250367     4.8291602     1.1431660
     0.3900000    -0.6748683     0.7204748     4.8285394     1.1460564
     0.3910000    -0.6786443     0.7158834     4.8279170     1.1489464
     0.3920000    -0.6823912     0.7112627     4.8272931     1.1518360
     0.3930000    -0.6861086     0.7066128     4.8266676     1.1547252
     0.3940000    -0.6897965     0.7019337     4.8260406     1.1576141
     0.3950000    -0.6934547     0.6972257     4.8254120     1.1605026
     0.3960000    -0.6970828     0.6924889     4.8247818     1.1633908
     0.3970000    -0.7006807     0.6877233     4.8241501     1.1662785
     0.3980000    -0.7042481     0.6829292     4.8235169     1.1691659
     0.3990000    -0.7077849     0.6781066     4.8228820     1.1720529
     0.4000000    -0.7112908     0.6732557     4.8222457     1.1749395
     0.4010000    -0.7147656     0.6683766     4.8216077     1.1778258
     0.4020000    -0.7182090     0.6634694     4.8209682     1.1807116
     0.4030000    -0.7216210     0.6585344     4.8203272     1.1835971
     0.4040000    -0.7250012     0.6535715     4.8196846     1.1864822
     0.4050000    -0.7283494     0.6485811     4.8190404     1.1893669
     0.4060000    -0.7316653     0.6435632     4.8183947     1.1922512
     0.4070000    -0.7349489     0.6385179     4.8177474     1.1951352
     0.4080000    -0.7381999     0.6334454     4.8170986     1.1980188
     0.4090000    -0.7414179     0.6283459     4.8164482     1.2009019
     0.4100000    -0.7446029     0.6232195     4.8157963     1.2037847
     0.4110000    -0.7477546     0.6180663     4.8151428     1.2066671
     0.4120000    -0.7508728     0.6128865     4.8144877     1.2095491
     0.4130000    -0.7539572     0.6076803     4.8138311     1.2124307
     0.4140000    -0.7570077     0.6024478     4.8131730     1.2153120
     0.4150000    -0.7600240     0.5971892     4.8125133     1.2181928
     0.4160000    -0.7630058     0.5919046     4.8118520     1.2210732
     0.4170000    -0.7659530     0.5865941     4.8111892     1.2239533
     0.4180000    -0.7688654     0.5812580     4.8105248     1.2268329
     0.4190000    -0.7717427     0.5758965     4.8098589     1.2297122
     0.4200000    -0.7745847     0.5705096     4.8091914     1.2325911
     0.4210000    -0.7773911     0.5650975     4.8085224     1.2354695
     0.4220000    -0.7801618     0.5596605     4.8078518     1.2383476
     0.4230000    -0.7828966     0.5541986     4.8071797     1.2412252
     0.4240000    -0.7855951     0.5487121     4.8065061     1.2441025
     0.4250000    -0.7882573     0.5432011     4.8058308     1.2469794
     0.4260000    -0.7908827     0.5376658     4.8051541     1.2498558
     0.4270000    -0.7934714     0.5321064     4.8044757     1.2527319
     0.4280000    -0.7960229     0.5265231     4.8037959     1.2556075
     0.4290000    -0.7985371     0.5209160     4.8031144     1.2584828
     0.4300000    -0.8010138     0.5152853     4.8024315     1.2613576
     0.4310000    -0.8034527     0.5096313     4.8017469     1.2642321
     0.4320000    -0.8058536     0.5039540     4.8010609     1.2671061
     0.4330000    -0.8082163     0.4982537     4.8003732     1.2699797
     0.4340000    -0.8105406     0.4925306     4.7996841     1.2728529
     0.4350000    -0.8128262     0.4867849     4.7989934     1.2757257
     0.4360000    -0.8150729     0.4810167     4.7983011     1.2785981
     0.4370000    -0.8172805     0.4752263     4.7976073     1.2814701
