#      t             x             y            vx            vy         phi-total
  0.000000E+00  5.000000E-01  0.000000E+00  0.000000E+00  3.140000E+00  0.000000E+00
  9.800000E-04  4.999234E-01  3.077044E-03 -1.547682E-01  3.139529E+00  6.154954E-03
  9.900000E-04  4.999218E-01  3.108440E-03 -1.563477E-01  3.139519E+00  6.217771E-03
  1.000000E-03  4.999203E-01  3.139835E-03 -1.579272E-01  3.139509E+00  6.280589E-03
  1.010000E-03  4.999187E-01  3.171230E-03 -1.595068E-01  3.139499E+00  6.343406E-03
  1.020000E-03  4.999170E-01  3.202625E-03 -1.610863E-01  3.139489E+00  6.406224E-03
  1.030000E-03  4.999154E-01  3.234019E-03 -1.626659E-01  3.139479E+00  6.469043E-03
  1.040000E-03  4.999138E-01  3.265414E-03 -1.642455E-01  3.139469E+00  6.531862E-03
  1.050000E-03  4.999121E-01  3.296809E-03 -1.658250E-01  3.139458E+00  6.594681E-03
  1.060000E-03  4.999104E-01  3.328203E-03 -1.674046E-01  3.139448E+00  6.657500E-03
  1.070000E-03  4.999088E-01  3.359598E-03 -1.689842E-01  3.139437E+00  6.720320E-03
  1.080000E-03  4.999070E-01  3.390992E-03 -1.705638E-01  3.139427E+00  6.783141E-03
  1.090000E-03  4.999053E-01  3.422386E-03 -1.721435E-01  3.139416E+00  6.845961E-03
  1.100000E-03  4.999036E-01  3.453780E-03 -1.737231E-01  3.139405E+00  6.908782E-03
  1.110000E-03  4.999018E-01  3.485174E-03 -1.753027E-01  3.139394E+00  6.971604E-03
  1.120000E-03  4.999001E-01  3.516568E-03 -1.768824E-01  3.139383E+00  7.034425E-03
  1.130000E-03  4.998983E-01  3.547961E-03 -1.784620E-01  3.139372E+00  7.097248E-03
  1.140000E-03  4.998965E-01  3.579355E-03 -1.800417E-01  3.139361E+00  7.160070E-03
  1.150000E-03  4.998947E-01  3.610749E-03 -1.816213E-01  3.139350E+00  7.222893E-03
  1.160000E-03  4.998928E-01  3.642142E-03 -1.832010E-01  3.139338E+00  7.285717E-03
  1.170000E-03  4.998910E-01  3.673535E-03 -1.847807E-01  3.139327E+00  7.348540E-03
  1.180000E-03  4.998891E-01  3.704928E-03 -1.863604E-01  3.139315E+00  7.411365E-03
  1.190000E-03  4.998872E-01  3.736321E-03 -1.879401E-01  3.139304E+00  7.474189E-03
  1.200000E-03  4.998853E-01  3.767714E-03 -1.895198E-01  3.139292E+00  7.537014E-03
  1.210000E-03  4.998834E-01  3.799107E-03 -1.910995E-01  3.139280E+00  7.599840E-03
  1.220000E-03  4.998815E-01  3.830500E-03 -1.926793E-01  3.139268E+00  7.662666E-03
  1.230000E-03  4.998796E-01  3.861892E-03 -1.942590E-01  3.139256E+00  7.725492E-03
  1.240000E-03  4.998776E-01  3.893285E-03 -1.958388E-01  3.139244E+00  7.788319E-03
  1.250000E-03  4.998756E-01  3.924677E-03 -1.974186E-01  3.139231E+00  7.851146E-03
  1.260000E-03  4.998736E-01  3.956069E-03 -1.989983E-01  3.139219E+00  7.913973E-03
  1.270000E-03  4.998716E-01  3.987461E-03 -2.005781E-01  3.139206E+00  7.976801E-03
  1.280000E-03  4.998696E-01  4.018853E-03 -2.021579E-01  3.139194E+00  8.039630E-03
  1.290000E-03  4.998676E-01  4.050245E-03 -2.037377E-01  3.139181E+00  8.102459E-03
  1.300000E-03  4.998655E-01  4.081637E-03 -2.053175E-01  3.139168E+00  8.165288E-03
  1.310000E-03  4.998635E-01  4.113028E-03 -2.068974E-01  3.139155E+00  8.228118E-03
  1.320000E-03  4.998614E-01  4.144420E-03 -2.084772E-01  3.139142E+00  8.290948E-03
  1.330000E-03  4.998593E-01  4.175811E-03 -2.100571E-01  3.139129E+00  8.353779E-03
  1.340000E-03  4.998572E-01  4.207202E-03 -2.116369E-01  3.139116E+00  8.416610E-03
